Total Words are: 8967
----------------------------------------------
Word            	Freq.	Probability
grow            	7	0.0007806401
canada          	7	0.0007806401
3rd             	7	0.0007806401
200             	7	0.0007806401
203             	7	0.0007806401
black           	7	0.0007806401
penguin         	7	0.0007806401
calendar        	7	0.0007806401
andaman         	7	0.0007806401
critical        	7	0.0007806401
road            	7	0.0007806401
again           	7	0.0007806401
movement        	7	0.0007806401
exiled          	7	0.0007806401
express         	7	0.0007806401
individual      	7	0.0007806401
point           	7	0.0007806401
cup             	7	0.0007806401
source          	7	0.0007806401
epic            	7	0.0007806401
tax             	7	0.0007806401
despite         	7	0.0007806401
industries      	7	0.0007806401
greater         	7	0.0007806401
productivity    	7	0.0007806401
1985            	7	0.0007806401
our             	7	0.0007806401
jack            	7	0.0007806401
me              	7	0.0007806401
my              	7	0.0007806401
tourism         	7	0.0007806401
newly           	7	0.0007806401
portal          	7	0.0007806401
54              	7	0.0007806401
51              	7	0.0007806401
election        	7	0.0007806401
civil           	7	0.0007806401
attempted       	7	0.0007806401
picture         	7	0.0007806401
maureen         	7	0.0007806401
1947            	7	0.0007806401
environment     	7	0.0007806401
groups          	7	0.0007806401
wide            	7	0.0007806401
considered      	7	0.0007806401
61              	7	0.0007806401
69              	7	0.0007806401
downloads       	7	0.0007806401
kingdom         	7	0.0007806401
taylor          	7	0.0007806401
cinema          	7	0.0007806401
markets         	7	0.0007806401
health          	7	0.0007806401
storm           	7	0.0007806401
various         	7	0.0007806401
indus           	7	0.0007806401
peace           	7	0.0007806401
income          	7	0.0007806401
larger          	7	0.0007806401
parliament      	7	0.0007806401
89              	7	0.0007806401
86              	7	0.0007806401
lion            	7	0.0007806401
agency          	7	0.0007806401
view            	7	0.0007806401
thus            	7	0.0007806401
buddhism        	7	0.0007806401
adaptation      	7	0.0007806401
replaced        	6	0.0006691201
export          	6	0.0006691201
revenues        	6	0.0006691201
feature         	6	0.0006691201
cuisine         	6	0.0006691201
wins            	6	0.0006691201
winteriscoming  	6	0.0006691201
re              	6	0.0006691201
foundation      	6	0.0006691201
kashmir         	6	0.0006691201
service         	6	0.0006691201
needed          	6	0.0006691201
1540            	6	0.0006691201
here            	6	0.0006691201
253             	6	0.0006691201
250             	6	0.0006691201
rebellion       	6	0.0006691201
jane            	6	0.0006691201
telegraph       	6	0.0006691201
150             	6	0.0006691201
92              	6	0.0006691201
along           	6	0.0006691201
divided         	6	0.0006691201
decades         	6	0.0006691201
internet        	6	0.0006691201
russia          	6	0.0006691201
wolpert         	6	0.0006691201
federal         	6	0.0006691201
going           	6	0.0006691201
policies        	6	0.0006691201
summer          	6	0.0006691201
212             	6	0.0006691201
219             	6	0.0006691201
aspects         	6	0.0006691201
2010s           	6	0.0006691201
returned        	6	0.0006691201
lanka           	6	0.0006691201
sometimes       	6	0.0006691201
renewed         	6	0.0006691201
australia       	6	0.0006691201
projects        	6	0.0006691201
diverse         	6	0.0006691201
actors          	6	0.0006691201
magic           	6	0.0006691201
agrarian        	6	0.0006691201
assembly        	6	0.0006691201
resulting       	6	0.0006691201
jalal           	6	0.0006691201
carrying        	6	0.0006691201
publications    	6	0.0006691201
muhammad        	6	0.0006691201
viewer          	6	0.0006691201
tonight         	6	0.0006691201
worldwide       	6	0.0006691201
does            	6	0.0006691201
function        	6	0.0006691201
inc             	6	0.0006691201
eastern         	6	0.0006691201
punjab          	6	0.0006691201
worth           	6	0.0006691201
1993            	6	0.0006691201
worm            	6	0.0006691201
disputed        	6	0.0006691201
forces          	6	0.0006691201
religions       	6	0.0006691201
version         	6	0.0006691201
415             	6	0.0006691201
wheel           	6	0.0006691201
indigo          	6	0.0006691201
conservation    	6	0.0006691201
way             	6	0.0006691201
brown           	6	0.0006691201
produce         	6	0.0006691201
islands         	6	0.0006691201
statements      	6	0.0006691201
rlq             	6	0.0006691201
comprises       	6	0.0006691201
elected         	6	0.0006691201
developing      	6	0.0006691201
zenith          	6	0.0006691201
proto           	6	0.0006691201
tradition       	6	0.0006691201
twelve          	6	0.0006691201
wolf            	6	0.0006691201
rolling         	6	0.0006691201
los             	6	0.0006691201
green           	6	0.0006691201
ahead           	6	0.0006691201
nehru           	6	0.0006691201
producing       	6	0.0006691201
scheduled       	6	0.0006691201
popularity      	6	0.0006691201
territory       	6	0.0006691201
uses            	6	0.0006691201
74              	6	0.0006691201
recognition     	6	0.0006691201
remains         	6	0.0006691201
modi            	6	0.0006691201
1980            	6	0.0006691201
outline         	6	0.0006691201
sq              	6	0.0006691201
need            	6	0.0006691201
able            	6	0.0006691201
group           	6	0.0006691201
genre           	6	0.0006691201
269             	6	0.0006691201
limited         	6	0.0006691201
vast            	6	0.0006691201
force           	6	0.0006691201
108             	6	0.0006691201
109             	6	0.0006691201
105             	6	0.0006691201
tertiary        	6	0.0006691201
1750            	6	0.0006691201
deck            	6	0.0006691201
tales           	6	0.0006691201
don             	6	0.0006691201
00              	6	0.0006691201
near            	6	0.0006691201
manual          	6	0.0006691201
panipat         	6	0.0006691201
1990            	6	0.0006691201
corporation     	6	0.0006691201
france          	6	0.0006691201
council         	6	0.0006691201
nominal         	6	0.0006691201
org             	6	0.0006691201
broadcast       	6	0.0006691201
paid            	6	0.0006691201
sean            	6	0.0006691201
infrastructure  	6	0.0006691201
dated           	6	0.0006691201
metals          	6	0.0006691201
same            	6	0.0006691201
gross           	6	0.0006691201
manufactured    	6	0.0006691201
km2             	6	0.0006691201
lands           	6	0.0006691201
industrialization	6	0.0006691201
search          	6	0.0006691201
africa          	6	0.0006691201
done            	6	0.0006691201
merchandise     	6	0.0006691201
create          	6	0.0006691201
elections       	6	0.0006691201
subjects        	6	0.0006691201
literary        	6	0.0006691201
others          	6	0.0006691201
39              	6	0.0006691201
32              	6	0.0006691201
names           	6	0.0006691201
f               	6	0.0006691201
regions         	6	0.0006691201
matt            	6	0.0006691201
visited         	6	0.0006691201
bear            	6	0.0006691201
almost          	6	0.0006691201
scholars        	6	0.0006691201
287             	6	0.0006691201
798872473       	6	0.0006691201
hair            	6	0.0006691201
1983            	6	0.0006691201
deaths          	6	0.0006691201
mr              	6	0.0006691201
keep            	6	0.0006691201
percentage      	6	0.0006691201
191             	6	0.0006691201
watch           	6	0.0006691201
expected        	6	0.0006691201
shortly         	6	0.0006691201
58              	6	0.0006691201
55              	6	0.0006691201
56              	6	0.0006691201
coastal         	6	0.0006691201
emmys           	6	0.0006691201
vital           	6	0.0006691201
4th             	6	0.0006691201
bullion         	6	0.0006691201
costumes        	6	0.0006691201
coming          	6	0.0006691201
reuters         	6	0.0006691201
kings           	6	0.0006691201
cambridge       	6	0.0006691201
cbi             	6	0.0006691201
together        	6	0.0006691201
briefly         	6	0.0006691201
